larva,side,rod,length,ate,Food_conc,Food_species,fed,lit,condition,larvae_per_well,lar_ml,hpf,dpf,species
189,R,BR,154.423,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
189,R,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
189,R,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
189,L,BR,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
189,L,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
189,L,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
190,R,BR,211.043,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
190,R,PO,171.673,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
190,R,ALA,203.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
190,L,BR,211.272,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
190,L,PO,166.771,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
190,L,ALA,216.2,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
191,R,BR,213.539,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
191,R,PO,180.72,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
191,R,ALA,200.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
191,L,BR,206.946,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
191,L,PO,162.238,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
191,L,ALA,201.1,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
192,R,BR,216.139,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
192,R,PO,164.912,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
192,R,ALA,191.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
192,L,BR,220.982,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
192,L,PO,155.501,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
192,L,ALA,173.5,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
193,R,BR,209.488,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
193,R,PO,192.406,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
193,R,ALA,228.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
193,L,BR,206.542,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
193,L,PO,181.012,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
193,L,ALA,220.9,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
194,R,BR,216.466,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
194,R,PO,205.405,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
194,R,ALA,209.6,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
194,L,BR,221.59,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
194,L,PO,198.378,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
194,L,ALA,214.6,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
195,R,BR,213.611,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
195,R,PO,178.789,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
195,R,ALA,216.9,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
195,L,BR,215.264,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
195,L,PO,198.367,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
195,L,ALA,221.3,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
196,R,BR,211.966,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
196,R,PO,196.272,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
196,R,ALA,239.5,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
196,L,BR,213.847,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
196,L,PO,121.952,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
196,L,ALA,201.4,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
197,R,BR,203.563,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
197,R,PO,195.26,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
197,R,ALA,204.2,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
197,L,BR,198.554,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
197,L,PO,200.561,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
197,L,ALA,212.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
198,R,BR,227.824,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
198,R,PO,171.021,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
198,R,ALA,206.6,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
198,L,BR,227.555,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
198,L,PO,174.149,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
198,L,ALA,207.3,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
199,R,BR,210.347,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
199,R,PO,187.771,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
199,R,ALA,222.8,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
199,L,BR,206.465,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
199,L,PO,172.657,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
199,L,ALA,210.5,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
200,R,BR,216.059,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
200,R,PO,206.67,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
200,R,ALA,225.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
200,L,BR,210.927,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
200,L,PO,209.262,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
200,L,ALA,215.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
201,R,BR,226.617,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
201,R,PO,223.036,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
201,R,ALA,238.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
201,L,BR,227.032,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
201,L,PO,194.816,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
201,L,ALA,231.8,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
202,R,BR,200.339,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
202,R,PO,182.791,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
202,R,ALA,202.3,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
202,L,BR,203.579,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
202,L,PO,179.528,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
202,L,ALA,208.7,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
203,R,BR,206.982,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
203,R,PO,186.179,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
203,R,ALA,231.5,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
203,L,BR,205.465,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
203,L,PO,136.942,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
203,L,ALA,226.5,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
204,R,BR,221.157,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
204,R,PO,200.656,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
204,R,ALA,220.2,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
204,L,BR,223.866,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
204,L,PO,186.797,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
204,L,ALA,212.2,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
205,R,BR,193.64,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
205,R,PO,NA,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
205,R,ALA,NA,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
205,L,BR,192.596,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
205,L,PO,192.035,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
205,L,ALA,236.3,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
206,R,BR,207.921,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
206,R,PO,167.434,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
206,R,ALA,210.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
206,L,BR,204.659,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
206,L,PO,189.382,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
206,L,ALA,219.8,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
207,R,BR,185.61,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
207,R,PO,169.612,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
207,R,ALA,216,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
207,L,BR,182.124,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
207,L,PO,162.395,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
207,L,ALA,208.6,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
208,R,BR,214.93,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
208,R,PO,197.944,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
208,R,ALA,222.2,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
208,L,BR,213.071,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
208,L,PO,178.355,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
208,L,ALA,214.6,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
209,R,BR,NA,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
209,R,PO,184.776,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
209,R,ALA,230.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
209,L,BR,222.578,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
209,L,PO,211.297,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
209,L,ALA,214.9,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
210,R,BR,204.208,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
210,R,PO,NA,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
210,R,ALA,211.9,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
210,L,BR,202.974,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
210,L,PO,181.364,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
210,L,ALA,222.7,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
211,R,BR,NA,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
211,R,PO,199.983,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
211,R,ALA,232.8,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
211,L,BR,NA,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
211,L,PO,181.599,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
211,L,ALA,215.5,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
212,R,BR,211.8,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
212,R,PO,152.605,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
212,R,ALA,176.1,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
212,L,BR,214.175,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
212,L,PO,NA,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
212,L,ALA,149.6,NO,0,NO,Starved,LD,FSW,200,50,72,3,Pl
1,R,BR,96.7,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
1,R,PO,112.2,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
1,L,BR,94.4,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
1,L,PO,109.9,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
2,R,BR,89.8,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
2,R,PO,110.6,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
2,L,BR,93.9,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
2,L,PO,117.3,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
3,R,BR,104.7,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
3,R,PO,134.5,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
3,L,BR,102.3,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
3,L,PO,130.2,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
4,R,BR,94,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
4,R,PO,131.5,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
4,L,BR,98.5,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
4,L,PO,119.4,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
5,R,BR,101.2,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
5,R,PO,146.9,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
5,L,BR,92.5,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
5,L,PO,132.1,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
6,R,BR,96.1,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
6,R,PO,136,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
6,L,BR,93.6,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
6,L,PO,132.9,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
7,R,BR,96.8,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
7,R,PO,126,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
7,L,BR,98.5,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
7,L,PO,109,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
8,R,BR,96,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
8,R,PO,92.9,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
8,L,BR,94.1,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
8,L,PO,89.2,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
9,R,BR,91.3,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
9,R,PO,104.2,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
9,L,BR,93.7,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
9,L,PO,97,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
10,R,BR,98.6,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
10,R,PO,104.6,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
10,L,BR,91.1,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
10,L,PO,98.6,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
11,R,BR,100.6,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
11,R,PO,146.5,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
11,L,BR,101.1,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
11,L,PO,150.5,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
12,R,BR,93.8,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
12,R,PO,97.1,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
12,L,BR,85.6,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
12,L,PO,81.5,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
13,R,BR,96.7,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
13,R,PO,116,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
13,L,BR,96.5,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
13,L,PO,113.8,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
14,R,BR,99.6,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
14,R,PO,138,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
14,L,BR,91.5,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
14,L,PO,142.7,YES,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
15,R,BR,95.8,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
15,R,PO,95.2,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
15,L,BR,102.4,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
15,L,PO,98.9,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
16,R,BR,94,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
16,R,PO,94.5,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
16,L,BR,87.4,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
16,L,PO,77.8,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
17,R,BR,103,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
17,R,PO,108.6,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
17,L,BR,101.8,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
17,L,PO,131.7,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
18,R,BR,90.1,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
18,R,PO,104.3,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
18,L,PO,99.6,NO,10,D_tertiolecta,Fed,LD,FSW,NA,12.5,72,3,Al
19,R,BR,80.9,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
19,R,PO,145.4,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
19,L,BR,114.6,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
19,L,PO,128.6,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
20,R,BR,87.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
20,R,PO,135.2,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
20,L,BR,94.6,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
20,L,PO,126.6,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
21,R,BR,87.6,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
21,R,PO,112.3,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
21,L,BR,77.6,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
21,L,PO,110.1,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
22,R,BR,86.9,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
22,R,PO,120.7,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
22,L,BR,98.2,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
22,L,PO,116.2,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
23,R,BR,96.1,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
23,R,PO,143,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
23,R,ALA,86.9,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
23,L,BR,100,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
23,L,PO,132.8,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
23,L,ALA,68.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
24,R,BR,102.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
24,R,PO,109.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
24,L,BR,98.2,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
24,L,PO,125,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
25,R,BR,98,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
25,R,PO,150.7,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
25,R,ALA,78.9,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
25,L,BR,100.7,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
25,L,PO,153.1,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
25,L,ALA,83,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
26,R,BR,96.1,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
26,R,PO,123.7,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
26,L,BR,105.3,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
26,L,PO,119.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
27,R,BR,95.7,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
27,R,PO,132.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
27,L,BR,88.4,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
27,L,PO,121.1,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
28,R,BR,89.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
28,R,PO,100.3,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
30,R,BR,97.3,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
30,R,PO,134,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
30,L,BR,93.8,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
30,L,PO,115.8,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
40,R,BR,102.6,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
40,R,PO,145.2,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
40,R,ALA,82.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
40,L,BR,99.2,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
41,R,BR,99.9,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
41,R,PO,132.3,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
41,L,BR,109.5,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
41,L,PO,124.4,NO,0,NO,Starved,LD,FSW,NA,12.5,72,3,Al
42,R,PO,236.9,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
42,L,BR,85.8,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
42,L,PO,233.3,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
43,R,BR,100.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
43,R,PO,226.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
43,R,ALA,141.1,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
43,L,BR,86.2,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
43,L,PO,235.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
43,L,ALA,141.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
44,R,BR,95.3,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
44,R,PO,223.5,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
44,R,ALA,145.6,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
44,L,BR,100.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
44,L,PO,219.3,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
44,L,ALA,145,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
45,R,BR,98.8,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
45,R,PO,204.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
45,R,ALA,130.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
45,L,PO,210.6,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
46,R,BR,95.1,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
46,R,PO,224.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
46,R,ALA,138.8,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
46,L,BR,95.5,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
46,L,PO,216.9,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
46,L,ALA,150.5,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
47,R,BR,93.6,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
47,R,PO,239.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
47,R,ALA,141.9,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
47,L,BR,98.1,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
47,L,PO,230.7,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
48,R,BR,82.8,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
48,R,PO,170.8,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
48,L,BR,100.5,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
48,L,PO,195.4,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
49,R,BR,92.9,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
49,R,PO,219.8,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
49,L,BR,83.8,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
49,L,PO,211.8,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
50,R,BR,96.3,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
50,R,PO,234.1,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
50,L,BR,91.3,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
50,L,PO,242.3,NO,0,NO,Starved,LD,FSW,NA,12.5,144,6,Al
